,revid,parentid,user,anon,userid,timestamp,size,sha1,comment,page,date,diff,lag,age
633,262791581,262062071,24.129.175.56,True,0,2009-01-08 18:11:20+00:00,10520,8899a6c376084bd1e22a15b3220ca1b85f371061,,Buffalo,2009-01-08,3.0,292259.0,2580.8508101851853
634,262807345,262791581,StarlitGlitter,,1122343,2009-01-08 19:29:31+00:00,10517,d7d90cc698281eec096e75393f4032d1061f6e4e,[[WP:UNDO|Undid]] revision 262791581 by [[Special:Contributions/24.129.175.56|24.129.175.56]] ([[User talk:24.129.175.56|talk]]) vandalism,Buffalo,2009-01-08,-3.0,4691.0,2580.9051041666667
635,263301371,262807345,Soulkeeper,,839657,2009-01-11 02:57:18+00:00,10587,7a96c6736f6797cef98cd9cc6917ef6e37ab660b,/* See also */ [[Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo]],Buffalo,2009-01-11,70.0,199667.0,2583.2160648148147
636,263992095,263301371,Auntof6,,5402993,2009-01-14 07:20:03+00:00,10613,efff8fb4f11022a30f645e48b33fb8ffdb655984,clean up and re-categorisation per [[WP:CFD|CFD]]  using [[Project:AutoWikiBrowser|AWB]],Buffalo,2009-01-14,26.0,274965.0,2586.3985300925924
637,264388425,263992095,70.143.33.1,True,0,2009-01-16 02:42:32+00:00,10634,64ffdccb3da1737340d8e28b7987a71eb0a481fa,/* Cattle */,Buffalo,2009-01-16,21.0,156149.0,2588.2058101851853
638,264388469,264388425,70.143.33.1,True,0,2009-01-16 02:42:50+00:00,10636,8dde328b430db5b839c9867301962529b24fdf10,/* Cattle */,Buffalo,2009-01-16,2.0,18.0,2588.2060185185187
639,264535309,264388469,Eras-mus,,180998,2009-01-16 20:50:19+00:00,10651,12c6dae07b2941d577c72ddbc9bf72e413957e9c,,Buffalo,2009-01-16,15.0,65249.0,2588.9612152777777
640,265501446,264535309,65.243.181.65,True,0,2009-01-21 16:00:19+00:00,10691,2ebfe372c605e74b09a2ae3dc505f808c7008992,,Buffalo,2009-01-21,40.0,414600.0,2593.759826388889
641,265501827,265501446,65.243.181.65,True,0,2009-01-21 16:02:10+00:00,10736,89c906f4c9bcdccec9814d40e4725dff1ee5f19f,,Buffalo,2009-01-21,45.0,111.0,2593.761111111111
642,265502079,265501827,65.243.181.65,True,0,2009-01-21 16:03:33+00:00,10794,d7d1376e07068f70bf5c091225ddcf37c88f9a79,/* Other */,Buffalo,2009-01-21,58.0,83.0,2593.7620717592595
643,265515550,265502079,Altenmann,,28438,2009-01-21 17:13:01+00:00,10651,12c6dae07b2941d577c72ddbc9bf72e413957e9c,Reverted edits by [[Special:Contributions/65.243.181.65|65.243.181.65]] ([[User talk:65.243.181.65|talk]]) to last version by Eras-mus,Buffalo,2009-01-21,-143.0,4168.0,2593.8103125
644,265714449,265515550,Mattrius,,7213487,2009-01-22 15:15:07+00:00,10727,9dcb107b4b5e82a936dc5a3fc3f644074e9090a2,,Buffalo,2009-01-22,76.0,79326.0,2594.7284375
645,265752338,265714449,Richard New Forest,,2962903,2009-01-22 18:37:08+00:00,10651,12c6dae07b2941d577c72ddbc9bf72e413957e9c,"[[WP:UNDO|Undid]] revision 265714449 by [[Special:Contributions/Mattrius|Mattrius]] ([[User talk:Mattrius|talk]])  Revert vandalism (also, the singular of ""species"" is also ""species"").",Buffalo,2009-01-22,-76.0,12121.0,2594.868726851852
646,265754229,265752338,Richard New Forest,,2962903,2009-01-22 18:47:39+00:00,10654,ae0cb909d0f72b326ba7c5573c229dad7f0b6d33,/* Plants */ Italic end codes.,Buffalo,2009-01-22,3.0,631.0,2594.8760300925924
647,266377797,265754229,68.185.189.137,True,0,2009-01-25 20:27:10+00:00,10657,fb6401f6ffb51f8e2b5dfb0d9943ebbd5a823602,/* United States */,Buffalo,2009-01-25,3.0,265171.0,2597.945138888889
648,266378205,266377797,J.delanoy,,2372780,2009-01-25 20:29:34+00:00,10654,ae0cb909d0f72b326ba7c5573c229dad7f0b6d33,Reverted edits by [[Special:Contributions/68.185.189.137|68.185.189.137]] to last version by Richard New Forest ([[WP:HG|HG]]),Buffalo,2009-01-25,-3.0,144.0,2597.9468055555553
649,266380080,266378205,68.185.189.137,True,0,2009-01-25 20:39:08+00:00,10700,e042bd376462d290eacd6ab741a180b6aa4a8ca5,/* Plants */,Buffalo,2009-01-25,46.0,574.0,2597.953449074074
650,266380104,266380080,HexaChord,,6507078,2009-01-25 20:39:15+00:00,10654,ae0cb909d0f72b326ba7c5573c229dad7f0b6d33,Reverted edits by [[Special:Contributions/68.185.189.137|68.185.189.137]] to last version by J.delanoy ([[WP:HG|HG]]),Buffalo,2009-01-25,-46.0,7.0,2597.9535300925927
651,266596156,266380104,75.31.78.138,True,0,2009-01-26 20:28:24+00:00,10793,767197170c59eda4ac73a0fbf37fa525db756ebe,/* Other */,Buffalo,2009-01-26,139.0,85749.0,2598.9459953703704
652,266596328,266596156,RexNL,,241337,2009-01-26 20:29:09+00:00,10654,ae0cb909d0f72b326ba7c5573c229dad7f0b6d33,Reverted edits by [[Special:Contributions/75.31.78.138|75.31.78.138]] ([[User talk:75.31.78.138|talk]]) to last version by HexaChord,Buffalo,2009-01-26,-139.0,45.0,2598.9465162037036
653,267593283,266596328,Child-Dream,,8379904,2009-01-31 10:45:45+00:00,10810,68781205bb8e67d303257ceb8e385df1a7c51973,/* Sport */,Buffalo,2009-01-31,156.0,396996.0,2603.541377314815
654,269019257,267593283,24.250.38.159,True,0,2009-02-06 23:22:15+00:00,254,f6358d1c5c2053eb6c9d7ba89c4d81b5e1810dff,"[[WP:AES|←]]Replaced content with '{{wiktionarypar|buffalo}}

'''Buffalo''' may mean:
CAT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...'",Buffalo,2009-02-06,-10556.0,563790.0,2610.066724537037
655,269019295,269019257,Kukini,,731091,2009-02-06 23:22:29+00:00,10810,68781205bb8e67d303257ceb8e385df1a7c51973,Reverted edits by [[Special:Contributions/24.250.38.159|24.250.38.159]] ([[User talk:24.250.38.159|talk]]) to last version by Child-Dream,Buffalo,2009-02-06,10556.0,14.0,2610.066886574074
656,269032277,269019295,Misha Vargas,,8480552,2009-02-07 00:34:19+00:00,10811,2528efc0d4ffe85333737e973f801b7b211b16a3,,Buffalo,2009-02-07,1.0,4310.0,2610.1167708333332
657,270507444,269032277,Rjwilmsi,,203434,2009-02-13 19:44:10+00:00,10815,c701498dde64277ea6ec45d285e04005f0a3a0f9,[[User:Rjwilmsi#Other_fixes|gen fixes]]:(0) using [[Project:AutoWikiBrowser|AWB]],Buffalo,2009-02-13,4.0,587391.0,2616.9152777777776
658,270606262,270507444,Canationalist,,7188461,2009-02-14 05:12:13+00:00,10799,96c7bc94dec141f7e4f7b33c462d380b31c12398,/* Sport */,Buffalo,2009-02-14,-16.0,34083.0,2617.3097569444444
659,271136400,270606262,65.93.125.102,True,0,2009-02-16 16:10:15+00:00,10797,1f4821fdd9b053203261f8f4e3fbbb1ed2a51d79,/* Cattle */,Buffalo,2009-02-16,-2.0,212282.0,2619.766724537037
660,271136685,271136400,Thingg,,5924818,2009-02-16 16:11:50+00:00,10799,96c7bc94dec141f7e4f7b33c462d380b31c12398,Reverted edits by [[Special:Contributions/65.93.125.102|65.93.125.102]] to last revision by Canationalist ([[WP:HG|HG]]),Buffalo,2009-02-16,2.0,95.0,2619.7678240740743
661,272854805,271136685,67.8.178.37,True,0,2009-02-24 01:08:23+00:00,10838,0ad03fbe82b950f5acb77f85a9fcf1416d4aca6d,/* Fish */,Buffalo,2009-02-24,39.0,636993.0,2627.1404282407407
662,272882743,272854805,Doulos Christos,,8687907,2009-02-24 03:34:13+00:00,10799,96c7bc94dec141f7e4f7b33c462d380b31c12398,[[WP:UNDO|Undid]] revision 272854805 by [[Special:Contributions/67.8.178.37|67.8.178.37]] ([[User talk:67.8.178.37|talk]]) Joke I presume?,Buffalo,2009-02-24,-39.0,8750.0,2627.241701388889
663,272898552,272882743,173.70.30.93,True,0,2009-02-24 05:15:32+00:00,10901,5a742e91cf62ec3782dece212468cadc2aadd483,,Buffalo,2009-02-24,102.0,6079.0,2627.312060185185
664,272946690,272898552,Richard New Forest,,2962903,2009-02-24 12:12:32+00:00,10878,53772d32168dc81dafc6f890f551e2a5bf97610b,"Wikify.  Explain ""buffalo buffalo"" link, meaningless without.",Buffalo,2009-02-24,-23.0,25020.0,2627.6016435185184
665,272946972,272946690,Richard New Forest,,2962903,2009-02-24 12:15:14+00:00,10887,61628635f5600a429d22f07f3277b2a4df517c57,"TOC right, tidy.",Buffalo,2009-02-24,9.0,162.0,2627.6035185185187
666,273013050,272946972,167.93.53.188,True,0,2009-02-24 18:54:09+00:00,10926,609f800ed32698cf91c104dec4be0494e2ad8d92,/* Fish */,Buffalo,2009-02-24,39.0,23935.0,2627.8805439814814
667,273015144,273013050,Doulos Christos,,8687907,2009-02-24 19:05:04+00:00,10887,61628635f5600a429d22f07f3277b2a4df517c57,Reverted edits by [[Special:Contributions/167.93.53.188|167.93.53.188]] ([[User talk:167.93.53.188|talk]]) to last version by Richard New Forest,Buffalo,2009-02-24,-39.0,655.0,2627.888125
668,273202221,273015144,65.121.32.137,True,0,2009-02-25 15:28:46+00:00,10093,69fe4d77c8f77e7901cd0b1e64581390108dd47e,/* Cattle */,Buffalo,2009-02-25,-794.0,73422.0,2628.7379166666665
669,273202232,273202221,J.delanoy,,2372780,2009-02-25 15:28:51+00:00,10887,61628635f5600a429d22f07f3277b2a4df517c57,Reverted edits by [[Special:Contributions/65.121.32.137|65.121.32.137]] to last revision by Doulos Christos ([[WP:HG|HG]]),Buffalo,2009-02-25,794.0,5.0,2628.737974537037
670,274585501,273202232,99.168.106.248,True,0,2009-03-03 01:41:25+00:00,10891,7de7ff2203450d138fd032d4c14876a086aaaddf,/* Places */,Buffalo,2009-03-03,4.0,468754.0,2634.1633680555556
671,274585671,274585501,99.168.106.248,True,0,2009-03-03 01:42:13+00:00,10886,cbdcaddaaa07fc8778bed494586edf26d0b58845,/* United States */,Buffalo,2009-03-03,-5.0,48.0,2634.163923611111
672,275381656,274585671,173.96.229.12,True,0,2009-03-06 12:44:40+00:00,10913,76dc278d6edf0a9b5562de3e650fcf87711aa679,/* Cattle */,Buffalo,2009-03-06,27.0,298947.0,2637.623958333333
673,275383437,275381656,Lofty abyss,,1564706,2009-03-06 13:00:13+00:00,10886,cbdcaddaaa07fc8778bed494586edf26d0b58845,Reverted edits by [[Special:Contributions/173.96.229.12|173.96.229.12]] to last revision by 99.168.106.248 ([[WP:HG|HG]]),Buffalo,2009-03-06,-27.0,933.0,2637.6347569444442
674,275448324,275383437,Max654,,8281858,2009-03-06 19:05:11+00:00,10967,fb7fb979dd67cc500ec0ad90da44ef28218a3b9d,/* Other */,Buffalo,2009-03-06,81.0,21898.0,2637.8882060185183
675,275448789,275448324,Max654,,8281858,2009-03-06 19:07:46+00:00,10886,cbdcaddaaa07fc8778bed494586edf26d0b58845,/* Other */,Buffalo,2009-03-06,-81.0,155.0,2637.89
676,278157051,275448789,63.229.15.209,True,0,2009-03-18 18:22:06+00:00,11004,c8d71b19e064b23f73d28210375f769db216219f,,Buffalo,2009-03-18,118.0,1034060.0,2649.858287037037
677,278157064,278157051,Kyle1278,,7009303,2009-03-18 18:22:11+00:00,10886,cbdcaddaaa07fc8778bed494586edf26d0b58845,Reverted edits by [[Special:Contributions/63.229.15.209|63.229.15.209]] to last revision by Max654 ([[WP:HG|HG]]),Buffalo,2009-03-18,-118.0,5.0,2649.8583449074076
678,279921464,278157064,Sknaht123,,7631708,2009-03-27 01:37:38+00:00,10914,e4eb28c633f2b3d1714e9ec19b1e936849ba91c3,ijfksdfkjshdfkhdskjhfksjdhf,Buffalo,2009-03-27,28.0,717327.0,2658.160740740741
679,279921476,279921464,Alansohn,,118722,2009-03-27 01:37:45+00:00,10886,cbdcaddaaa07fc8778bed494586edf26d0b58845,Reverted edits by [[Special:Contributions/Sknaht123|Sknaht123]] to last revision by Kyle1278 ([[WP:HG|HG]]),Buffalo,2009-03-27,-28.0,7.0,2658.1608217592593
680,281311928,279921476,Paul Erik,,410906,2009-04-02 16:11:42+00:00,10824,0c25f42482b0774f3e41720cd7736584516d6155,/* People */ removed deleted article [[Michael Buffalo Smith]],Buffalo,2009-04-02,-62.0,570837.0,2664.7677314814814
681,281449923,281311928,86.132.224.27,True,0,2009-04-03 06:11:29+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,+cy,Buffalo,2009-04-03,15.0,50387.0,2665.3509143518518
682,282165133,281449923,24.181.251.231,True,0,2009-04-06 18:50:23+00:00,10852,3fb0a19b99422740b2cd2fbcacf166157f935ce9,/* Cattle */,Buffalo,2009-04-06,13.0,304734.0,2668.877928240741
683,282165169,282165133,Download,,6912407,2009-04-06 18:50:33+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,Reverted edits by [[Special:Contributions/24.181.251.231|24.181.251.231]] to last revision by 86.132.224.27 ([[WP:HG|HG]]),Buffalo,2009-04-06,-13.0,10.0,2668.8780439814814
684,283449319,282165169,75.66.162.47,True,0,2009-04-12 23:14:27+00:00,10973,7e4e2be567a621338e08c17d62ff237326657ff8,,Buffalo,2009-04-12,134.0,534234.0,2675.0613078703705
685,283449361,283449319,Rockfang,,5403270,2009-04-12 23:14:42+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,Reverted edits by [[Special:Contributions/75.66.162.47|75.66.162.47]] to last revision by Download ([[WP:HG|HG]]),Buffalo,2009-04-12,-134.0,15.0,2675.0614814814817
686,285001709,283449361,66.114.20.163,True,0,2009-04-20 12:25:06+00:00,10844,aa6c0914725dc21e06baa1cd0aa40bbfcb1be01b,/* Animals */,Buffalo,2009-04-20,5.0,652224.0,2682.61037037037
687,285001812,285001709,Tide rolls,,7167267,2009-04-20 12:25:52+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,Reverted edits by [[Special:Contributions/66.114.20.163|66.114.20.163]] to last revision by Rockfang ([[WP:HG|HG]]),Buffalo,2009-04-20,-5.0,46.0,2682.610902777778
688,285981783,285001812,69.47.102.66,True,0,2009-04-25 03:43:10+00:00,10870,a6f1dde94320d930a347481c92082e2675a81ffd,/* Birds */,Buffalo,2009-04-25,31.0,400638.0,2687.2479166666667
689,285981991,285981783,Garzhul,,9526105,2009-04-25 03:45:04+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,[[WP:UNDO|Undid]] revision 285981783 by [[Special:Contributions/69.47.102.66|69.47.102.66]] ([[User talk:69.47.102.66|talk]]),Buffalo,2009-04-25,-31.0,114.0,2687.2492361111113
690,285982004,285981991,69.47.102.66,True,0,2009-04-25 03:45:10+00:00,11032,e1dd9ee5775be7b118c66fdff6c015471d06245a,/* Plants */,Buffalo,2009-04-25,193.0,6.0,2687.2493055555556
691,285982018,285982004,Tide rolls,,7167267,2009-04-25 03:45:16+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,Reverted edits by [[Special:Contributions/69.47.102.66|69.47.102.66]] to last revision by Garzhul ([[WP:HG|HG]]),Buffalo,2009-04-25,-193.0,6.0,2687.249375
692,286751503,285982018,BorgMercenary,,9564187,2009-04-28 23:48:50+00:00,10992,7384e4aba113c3d28bf8e57a7f517b5d3a520e48,,Buffalo,2009-04-28,153.0,331414.0,2691.0851851851853
693,286752216,286751503,John,,764861,2009-04-28 23:53:15+00:00,10839,a39160fc68f2fb4aa5a1a1b75f03b03f693b94df,[[WP:UNDO|Undid]] revision 286751503 by [[Special:Contributions/BorgMercenary|BorgMercenary]] ([[User talk:BorgMercenary|talk]]),Buffalo,2009-04-28,-153.0,265.0,2691.088252314815
694,288434375,286752216,88.212.193.26,True,0,2009-05-07 08:14:34+00:00,10860,d5624f6121369ab4bc94bdb28069db27c673ecf5,,Buffalo,2009-05-07,21.0,721279.0,2699.436388888889
695,291130803,288434375,Clayoquot,,1256755,2009-05-20 07:45:10+00:00,10858,356cc9d9e5f10e89c26d2fe4fd02bfbfb546913e,moving non-animals out of the animals section,Buffalo,2009-05-20,-2.0,1121436.0,2712.415972222222
696,291131894,291130803,Clayoquot,,1256755,2009-05-20 07:55:03+00:00,10968,ef9a100d7d79eb90b88d1bb29cc8278537a5eb7d,adding images from [[Bison vs Buffalo]] which now redirects to here,Buffalo,2009-05-20,110.0,593.0,2712.422835648148
697,291737823,291131894,74.74.249.195,True,0,2009-05-23 02:12:59+00:00,10986,a53498b2f1c58b7f12015daed84e05fdb8fe7896,,Buffalo,2009-05-23,18.0,238676.0,2715.1852893518517
698,291737922,291737823,74.74.249.195,True,0,2009-05-23 02:13:58+00:00,11035,bdce2b28961f6cd7c00e8a5d606ffac31a44d162,,Buffalo,2009-05-23,49.0,59.0,2715.185972222222
699,291737980,291737922,74.74.249.195,True,0,2009-05-23 02:14:29+00:00,11039,7c3fd4899870021a525183471165cf778a9c88b0,,Buffalo,2009-05-23,4.0,31.0,2715.1863310185186
700,291741099,291737980,Clayoquot,,1256755,2009-05-23 02:41:48+00:00,10968,ef9a100d7d79eb90b88d1bb29cc8278537a5eb7d,[[WP:RBK|Reverted]] edits by [[Special:Contributions/74.74.249.195|74.74.249.195]] ([[User talk:74.74.249.195|talk]]) to last version by Clayoquot,Buffalo,2009-05-23,-71.0,1639.0,2715.2053009259257
701,291822057,291741099,79.71.7.176,True,0,2009-05-23 15:19:40+00:00,11001,fb9b07dceb370dc6b603a8109e69336d946e113e,/* Animals */,Buffalo,2009-05-23,33.0,45472.0,2715.7315972222223
702,291897198,291822057,24.164.187.229,True,0,2009-05-23 22:44:58+00:00,10968,ef9a100d7d79eb90b88d1bb29cc8278537a5eb7d,[[WP:UNDO|Undid]] revision 291822057 by [[Special:Contributions/79.71.7.176|79.71.7.176]] ([[User talk:79.71.7.176|talk]]),Buffalo,2009-05-23,-33.0,26718.0,2716.0408333333335
703,292566075,291897198,70.232.19.98,True,0,2009-05-27 00:54:45+00:00,11044,521ae9a64d0ddf703911ce8ff97cdc22fe118805,/* Sculpture */,Buffalo,2009-05-27,76.0,266987.0,2719.130960648148
704,292566134,292566075,Tide rolls,,7167267,2009-05-27 00:55:03+00:00,10968,ef9a100d7d79eb90b88d1bb29cc8278537a5eb7d,Reverted edits by [[Special:Contributions/70.232.19.98|70.232.19.98]] to last revision by 24.164.187.229 ([[WP:HG|HG]]),Buffalo,2009-05-27,-76.0,18.0,2719.1311689814816
705,293277647,292566134,FrankvD,,9796080,2009-05-30 09:35:39+00:00,11125,996cb39a38ea5ed07fbedeab5f6c373943d49c47,/* Places */,Buffalo,2009-05-30,157.0,290436.0,2722.492696759259
706,293293852,293277647,95.84.64.174,True,0,2009-05-30 11:46:09+00:00,11264,cbed1942fc4fb29f268c5c55d2e71be0037f51b7,/* Computers */,Buffalo,2009-05-30,139.0,7830.0,2722.5833217592594
707,293391885,293293852,Richard New Forest,,2962903,2009-05-30 21:45:00+00:00,11190,fd31b14464b4ef3467de62ff75249f993fcc125b,/* South Africa */ Only one link per line on dab pages.  Remove duplication.,Buffalo,2009-05-30,-74.0,35931.0,2722.9991898148146
708,293393038,293391885,Richard New Forest,,2962903,2009-05-30 21:51:48+00:00,10967,140cc1584cbf2df01eb017a22e2893329eeee592,"Only one link per line, links not hidden by piping, no pictures ([[WP:MOSDAB]])",Buffalo,2009-05-30,-223.0,408.0,2723.003912037037
709,294503916,293393038,Mr flea,,139343,2009-06-05 02:37:58+00:00,10966,8ec6ea69c0824578d8f9a8baf038bad2b2ebb8fa,"Buffalo should be listed under the ""companies and organizations"" heading.",Buffalo,2009-06-05,-1.0,449170.0,2728.202638888889
710,295572826,294503916,24.79.246.109,True,0,2009-06-10 13:11:06+00:00,11043,0079d058ed9f62d809b03492125ee364e36662d6,/* Canada */,Buffalo,2009-06-10,77.0,469988.0,2733.6423148148147
711,300501070,295572826,66.112.232.49,True,0,2009-07-06 00:15:29+00:00,11094,b2b1f7839aea7af4c2b12027e89450959a5b3415,,Buffalo,2009-07-06,51.0,2199863.0,2759.1036921296295
712,300501080,300501070,Vicenarian,,9691572,2009-07-06 00:15:36+00:00,11043,0079d058ed9f62d809b03492125ee364e36662d6,Reverted edits by [[Special:Contributions/66.112.232.49|66.112.232.49]] to last revision by 24.79.246.109 ([[WP:HG|HG]]),Buffalo,2009-07-06,-51.0,7.0,2759.1037731481483
713,307250709,300501080,Funandtrvl,,2966869,2009-08-10 22:18:37+00:00,11118,ba10f001e3c3484f143d6cfa65890f1256317c5e,[[:en:User:NicoV/Wikipedia Cleaner/Documentation|WikiCleaner]] 0.90 - Repairing link to disambiguation page - [[Wikipedia:Disambiguation pages with links|You can help!]],Buffalo,2009-08-10,75.0,3103381.0,2795.022534722222
714,307252480,307250709,Funandtrvl,,2966869,2009-08-10 22:29:09+00:00,11121,d09816cbda5e30bf79735f1b07c716817732dd49,ce,Buffalo,2009-08-10,3.0,632.0,2795.029849537037
715,307948030,307252480,90.9.169.165,True,0,2009-08-14 15:02:57+00:00,11289,585407161db3ef7dd4e04b396041192ef7828c40,/* Arts and entertainment */,Buffalo,2009-08-14,168.0,318828.0,2798.7199884259257
716,308099788,307948030,Woohookitty,,159678,2009-08-15 10:05:49+00:00,11324,55e8c92ca33accca152085dacbc1d39788b1e919,Disambiguate [[Native American]] to [[Indigenous peoples of the Americas]] using [[:en:Wikipedia:Tools/Navigation_popups|popups]],Buffalo,2009-08-15,35.0,68572.0,2799.513645833333
717,308487572,308099788,Fortdj33,,9056972,2009-08-17 14:52:22+00:00,11329,38446074d00b36d52efd6d6cd8f62bf780fb983b,"Moved TOC, edited intro",Buffalo,2009-08-17,5.0,189993.0,2801.7126388888887
718,308780493,308487572,168.11.135.2,True,0,2009-08-18 23:21:20+00:00,11259,5e146f6ab8028cf3e3b36c7055adb82ab4d45ea6,/* Other */,Buffalo,2009-08-18,-70.0,116938.0,2803.066087962963
719,308828755,308780493,Clayoquot,,1256755,2009-08-19 05:41:25+00:00,11329,38446074d00b36d52efd6d6cd8f62bf780fb983b,[[WP:RBK|Reverted]] edits by [[Special:Contributions/168.11.135.2|168.11.135.2]] ([[User talk:168.11.135.2|talk]]) to last version by Fortdj33,Buffalo,2009-08-19,70.0,22805.0,2803.330034722222
720,311229000,308828755,Shadowjams,,8786164,2009-09-01 06:47:17+00:00,11249,8821665c782f8350a5b18d6bea92eb6b1c58c357,"disambiguation page, formatting, punctuation using [[Project:AutoWikiBrowser|AWB]]",Buffalo,2009-09-01,-80.0,1127152.0,2816.375775462963
721,311315819,311229000,69.95.145.77,True,0,2009-09-01 18:02:25+00:00,11104,3ee26fdaac64e4dbebee549e2fc1500015d16cb6,/* United States */,Buffalo,2009-09-01,-145.0,40508.0,2816.8446180555557
722,311406246,311315819,Clayoquot,,1256755,2009-09-02 03:57:39+00:00,11249,8821665c782f8350a5b18d6bea92eb6b1c58c357,[[WP:RBK|Reverted]] edits by [[Special:Contributions/69.95.145.77|69.95.145.77]] ([[User talk:69.95.145.77|talk]]) to last version by Shadowjams,Buffalo,2009-09-02,145.0,35714.0,2817.257974537037
723,312919809,311406246,140.159.2.34,True,0,2009-09-10 04:38:21+00:00,11274,0cc554af9fc7af82d283ef29eada316aa1dd9374,/* Cattle */,Buffalo,2009-09-10,25.0,693642.0,2825.286238425926
724,312919943,312919809,140.159.2.34,True,0,2009-09-10 04:39:24+00:00,11249,8821665c782f8350a5b18d6bea92eb6b1c58c357,/* Cattle */,Buffalo,2009-09-10,-25.0,63.0,2825.2869675925926
725,312921920,312919943,140.159.2.34,True,0,2009-09-10 04:54:51+00:00,11257,133435546dff3d2e3adc1eb805520723f14a5266,/* Cattle */,Buffalo,2009-09-10,8.0,927.0,2825.2976967592595
